auction.closing_timeslot,auction.id,auction.num_closing_timeslot_other_auctions,auction.num_closing_timeslot_category_other_auctions,auction.num_closing_timeslot_subcategory_other_auctions
1790.0,45855.0,53.0,"{'Accu-/ elektrisch gereedschap': 0, 'Unisex': 0, 'Herenkleding en -schoenen': 0, 'Persoonlijke verzorging': 0, 'Handgereedschap': 0, 'Huishoudelijk': 0, 'Woninginrichting': 0, 'Televisie en audio': 0, 'Woningdecoratie': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Verlichting': 0, 'IJzerwaren': 0, 'Sieraden': 53, 'Kamperen': 0, 'Klimmaterialen': 0}","{'Accessoires': 0, 'Ondermode': 0, 'Sokken': 0, 'Lichaam': 0, 'Gezicht': 0, 'Boren': 0, 'Hulpgereedschap': 0, 'Schroevendraaiers': 0, 'Robotstofzuigers': 0, 'Batterijen en laders': 0, 'Salon- en bijzettafels': 0, 'Verlichting': 0, 'Koptelefoons & oordopjes': 0, 'Boxen, soundbars en speakers': 0, 'Sfeerverlichting': 0, 'Bestek': 0, 'Bedtextiel': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Action cams': 0, 'Lichtbronnen': 0, 'Deurbeslag': 0, 'Armband': 2, 'Ringen': 2, 'Accessoires en toebehoren': 0, 'Schragen en bokken': 0}"
1791.0,45855.0,0.0,"{'Auto-onderdelen en accessoires': 0, 'Accu-/ elektrisch gereedschap': 0, 'Unisex': 0, 'Persoonlijke verzorging': 0, 'Huishoudelijk': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Televisie en audio': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukeninrichting': 0, 'Sport en vrije tijd': 0, 'Slapen': 0, 'Computers en Software': 0, 'Verlichting': 0, 'Foto en video': 0, 'IJzerwaren': 0, 'Sieraden': 0, 'Werkkleding & Veiligheid': 0, 'Installatiemateriaal': 0, 'Fietsonderdelen': 0, 'Kantoorinrichting': 0, 'Horloges': 0, 'Dameskleding en -schoenen': 0, 'Rookwaren': 0, 'Reclame': 0}","{'Accessoires': 0, 'Accuschroef-/boormachines': 0, 'Zonnebrillen unisex': 0, 'Lichaam': 0, 'Gezicht': 0, 'Batterijen en laders': 0, 'Ongediertebestrijding': 0, 'Gordijnen en jaloezieen': 0, 'Wandbekleding': 0, 'Verlichting': 0, 'Verwarming en haarden': 0, 'Koptelefoons & oordopjes': 0, 'Ophangen en bevestigen': 0, 'Wanddecoratie': 0, 'Douchesets': 0, 'Toilet onderdelen': 0, 'Keukengerei': 0, 'Bestek': 0, 'Boeken': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Spots': 0, 'Action cams': 0, 'Deurbeslag': 0, 'Armband': 0, 'Handschoenen': 0, 'Elektramateriaal': 0, 'Verlichting en reflectie': 0, 'Kluizen en datasafes': 0, 'Activity trackers': 0, 'Horloge Heren': 0, 'Smartwatches': 0, 'Accessoires dames': 0, 'Overige': 0, 'Reclamevlaggen': 0}"
1792.0,45855.0,236.0,"{'Computers en Software': 165, 'Kantoorinrichting': 65, 'Accu-/ elektrisch gereedschap': 0, 'Persoonlijke verzorging': 0, 'Herenkleding en -schoenen': 0, 'Seizoensartikelen': 0, 'Handgereedschap': 0, 'Huishoudelijk': 0, 'Groenvoorziening': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Televisie en audio': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Speelgoed': 0, 'IJzerwaren': 0, 'Beveiliging': 0, 'Sieraden': 0, 'Kamperen': 0, 'Kachels': 0, 'Werkkleding & Veiligheid': 0}","{'Software': 33, 'Bureaustoelen': 25, 'Accessoires': 0, 'Overige machines': 0, 'Gezicht': 0, 'Accessoires heren': 0, 'Kostuums': 0, 'Schroevendraaiers': 0, 'Schoonmaak- en reinigingsmiddelen': 0, 'Robotstofzuigers': 0, 'Afvalverwerking': 0, 'Batterijen en laders': 0, 'Bladblazer': 0, 'Gordijnen en jaloezieen': 0, 'Accessoires en decoratie': 0, 'Verlichting': 0, 'Planten- en bloembakken': 0, 'Koptelefoons & oordopjes': 0, 'Portable speakers': 0, 'Keukengerei': 0, 'Bestek': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Gaming': 0, 'Speelgoed binnen': 0, 'Deurbeslag': 0, 'Hang- en sluitwerk': 0, 'Woning': 0, 'Ringen': 0, 'Accessoires en toebehoren': 0, 'Elektrisch': 0, 'Beademing': 0}"
1793.0,45855.0,21.0,{},{}
1794.0,45855.0,110.0,{},{}
1795.0,45855.0,139.0,{},{}
1796.0,45855.0,70.0,{},{}
1797.0,45855.0,159.0,{},{}
1798.0,45855.0,161.0,{},{}
1799.0,45855.0,76.0,{},{}
1810.0,45856.0,0.0,"{'Auto-onderdelen en accessoires': 0, 'Communicatie en telefonie': 0, 'Unisex': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Persoonlijke verzorging': 0, 'Herenkleding en -schoenen': 0, 'Huishoudelijk': 0, 'Sanitair': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Speelgoed': 0, 'Zonwering': 0, 'Verlichting': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Televisie en audio': 0, 'IJzerwaren': 0, 'Wellness': 0, 'Partijen': 0, 'Beveiliging': 0, 'Sieraden': 0}","{'Accessoires': 0, 'Ondermode': 0, 'Tassen': 0, 'Verlichting': 0, 'Stoelen': 0, 'Tuinsets': 0, 'Lichaam': 0, 'Broeken': 0, 'Kostuums': 0, 'Schoonmaak- en reinigingsmiddelen': 0, 'Douchesets': 0, 'Keukengerei': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Speelgoed elektronisch': 0, 'Zonneschermen hand': 0, 'Lichtbronnen': 0, 'Vloerlampen': 0, 'Hanglampen': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Portable speakers': 0, 'Koptelefoons & oordopjes': 0, 'Ophangen en bevestigen': 0, 'Deurbeslag': 0, 'Massage': 0, 'Persoonlijke verzorging': 0, 'Woning': 0, 'Armband': 0}"
1811.0,45856.0,0.0,"{'Auto-onderdelen en accessoires': 0, 'Fitness': 0, 'Unisex': 0, 'Tuin en terras': 0, 'Slapen': 0, 'Woninginrichting': 0, 'Persoonlijke verzorging': 0, 'Handgereedschap': 0, 'Groenvoorziening': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukeninrichting': 0, 'Horloges': 0, 'Verlichting': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Partijen': 0, 'Sieraden': 0, 'Bouwmaterialen': 0, 'Verpakkingsindustrie': 0}","{'Accessoires': 0, 'Zonnebrillen unisex': 0, 'Verlichting': 0, 'Tuinbanken': 0, 'Kasten': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Wandbekleding': 0, 'Gezicht': 0, 'Boren': 0, 'Zaaggereedschap': 0, 'Plaids': 0, 'Douchesets': 0, 'Kranen': 0, 'Horloge Heren': 0, 'Hanglampen': 0, 'Plafondlampen': 0, 'Spots': 0, 'Software': 0, 'Action cams': 0, 'Consumentengoederen': 0, 'Armband': 0, 'Isolatie': 0, 'Wegen': 0}"
1812.0,45856.0,0.0,"{'Accu-/ elektrisch gereedschap': 0, 'Sanitair': 0, 'Unisex': 0, 'Woninginrichting': 0, 'Handgereedschap': 0, 'Huishoudelijk': 0, 'Woningdecoratie': 0, 'Tuin en terras': 0, 'Keukenapparatuur': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Verlichting': 0, 'Computers en Software': 0, 'IJzerwaren': 0, 'Beveiliging': 0, 'Sieraden': 0, 'Fitness': 0, 'Bootonderdelen': 0, 'Werkkleding & Veiligheid': 0, 'Dierbenodigdheden': 0, 'Kamperen': 0, 'Kinderen': 0}","{'Accessoires': 0, 'Douchesets': 0, 'Douchegoten': 0, 'Ondermode': 0, 'Kasten': 0, 'Salon- en bijzettafels': 0, 'Tapijten': 0, 'Boren': 0, 'Afvalverwerking': 0, 'Wasmachines': 0, 'Kunstplanten en bloemen': 0, 'Omheining': 0, 'Keukenapparaten': 0, 'Keukengerei': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Hanglampen': 0, 'Nachtlampen': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Deurbeslag': 0, 'Woning': 0, 'Armband': 0, 'Dumbbell': 0, 'Motor en aandrijving': 0, 'Schoenen': 0, 'Kat': 0, 'Accessoires en toebehoren': 0, 'Veiligheid': 0}"
1813.0,45856.0,0.0,"{'Unisex': 0, 'Herenkleding en -schoenen': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Persoonlijke verzorging': 0, 'Handgereedschap': 0, 'Accu-/ elektrisch gereedschap': 0, 'Huishoudelijk': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukeninrichting': 0, 'Horloges': 0, 'Slapen': 0, 'Speelgoed': 0, 'Verlichting': 0, 'Computers en Software': 0, 'Televisie en audio': 0, 'Beveiliging': 0, 'Sieraden': 0, 'Dierbenodigdheden': 0, 'Kinderen': 0, 'Reclame': 0, 'Kantoorinrichting': 0, 'Kachels': 0}","{'Ondermode': 0, 'Verlichting': 0, 'Gordijnen en jaloezieen': 0, 'Tapijten': 0, 'Stoelen': 0, 'Tuinaanleg': 0, 'Planten- en bloembakken': 0, 'Gezicht': 0, 'Boren': 0, 'Sleutels- en doppendozen': 0, 'Draadsnijgereedschap': 0, 'Boor-hak-breekhamers': 0, 'Schoonmaak- en reinigingsmiddelen': 0, 'Batterijen en laders': 0, 'Bloempotten': 0, 'Toilet': 0, 'Servies': 0, 'Smartwatches': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Speelgoed binnen': 0, 'Hanglampen': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Koptelefoons & oordopjes': 0, 'Woning': 0, 'Brand': 0, 'Ringen': 0, 'Hond': 0, 'Veiligheid': 0, 'Slaapinrichting': 0, 'Reclameborden': 0, 'Kluizen en datasafes': 0, 'Elektrisch': 0}"
1814.0,45856.0,0.0,"{'Auto-onderdelen en accessoires': 0, 'Unisex': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Persoonlijke verzorging': 0, 'Herenkleding en -schoenen': 0, 'Handgereedschap': 0, 'Accu-/ elektrisch gereedschap': 0, 'Groenvoorziening': 0, 'Woningdecoratie': 0, 'Keukenapparatuur': 0, 'Horloges': 0, 'Slapen': 0, 'Verlichting': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Televisie en audio': 0, 'Communicatie en telefonie': 0, 'Fitness': 0, 'Metaalindustrie': 0, 'Pneumatisch gereedschap': 0}","{'Accessoires': 0, 'Zonnebrillen unisex': 0, 'Tassen': 0, 'Verlichting': 0, 'Accessoires en decoratie': 0, 'Stoelen': 0, 'Tuinaanleg': 0, 'Haar': 0, 'Gezicht': 0, 'Sokken': 0, 'Boren': 0, 'Schroevendraaiers': 0, 'Schilderen en behangen': 0, 'Hulpgereedschap': 0, 'Accuschroef-/boormachines': 0, 'Zaaggereedschap': 0, 'Plaids': 0, 'Kunstplanten en bloemen': 0, 'Keukenapparaten': 0, 'Horloge Heren': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Lichtbronnen': 0, 'Plafondlampen': 0, 'Spots': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Action cams': 0, 'Koptelefoons & oordopjes': 0, 'Ophangen en bevestigen': 0, 'Bekabeling': 0, 'Crosstrainer': 0, 'Lastoebehoren': 0, 'Slangen en haspels': 0}"
1815.0,45856.0,0.0,"{'Auto-onderdelen en accessoires': 0, 'Unisex': 0, 'Huishoudelijk': 0, 'Herenkleding en -schoenen': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Persoonlijke verzorging': 0, 'Handgereedschap': 0, 'Woningdecoratie': 0, 'Keukenapparatuur': 0, 'Horloges': 0, 'Slapen': 0, 'Verlichting': 0, 'Computers en Software': 0, 'Televisie en audio': 0, 'IJzerwaren': 0, 'Communicatie en telefonie': 0, 'Sieraden': 0, 'Werkkleding & Veiligheid': 0, 'Kachels': 0, 'Pneumatisch gereedschap': 0, 'Eten en drinken': 0}","{'Accessoires': 0, 'Zonnebrillen unisex': 0, 'Schoonmaak- en reinigingsmiddelen': 0, 'Batterijen en laders': 0, 'Ondermode': 0, 'Sokken': 0, 'Accessoires heren': 0, 'Verlichting': 0, 'Wandbekleding': 0, 'Tapijten': 0, 'Lichaam': 0, 'Gezicht': 0, 'Boren': 0, 'Schroevendraaiers': 0, 'Sfeerverlichting': 0, 'Keukenapparaten': 0, 'Horloge Heren': 0, 'Smartwatches': 0, 'Activity trackers': 0, 'Bedtextiel': 0, 'Spots': 0, 'Geheugen en opslag': 0, 'Portable speakers': 0, 'Koptelefoons & oordopjes': 0, 'Deurbeslag': 0, 'Powerbanks': 0, 'Armband': 0, 'Ringen': 0, 'Schoenen': 0, 'Beademing': 0, 'Gas': 0, 'Toebehoren': 0, 'Snoepgoed': 0}"
1816.0,45856.0,534.0,"{'Unisex': 14, 'Herenkleding en -schoenen': 350, 'Dameskleding en -schoenen': 117, 'Auto-onderdelen en accessoires': 0, 'Accu-/ elektrisch gereedschap': 0, 'Televisie en audio': 0, 'Horloges': 4, 'Persoonlijke verzorging': 1, 'Woninginrichting': 0, 'Handgereedschap': 0, 'Huishoudelijk': 0, 'Groenvoorziening': 0, 'Sanitair': 0, 'Tuin en terras': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Speelgoed': 0, 'Verlichting': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Communicatie en telefonie': 0, 'Sieraden': 0, 'Kamperen': 0, 'Reclame': 0, 'Sport en vrije tijd': 0}","{'Ondermode': 90, 'Accessoires heren': 7, 'Accessoires dames': 0, 'Accessoires': 9, 'Smartwatches': 2, 'Activity trackers': 0, 'Lichaam': 0, 'Haar': 0, 'Accuschroef-/boormachines': 0, 'Koptelefoons & oordopjes': 0, 'Ophangen en bevestigen': 0, 'Kasten': 0, 'Gordijnen en jaloezieen': 0, 'Accessoires en decoratie': 0, 'Wandbekleding': 0, 'Sleutels- en doppendozen': 0, 'Schilderen en behangen': 0, 'Robotstofzuigers': 0, 'Afvalverwerking': 0, 'Strijkijzers': 0, 'Bladblazer': 0, 'Toilet onderdelen': 0, 'Verwarming en haarden': 0, 'Keukengerei': 0, 'Bestek': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Gaming': 0, 'Spots': 0, 'Bureaulamp': 0, 'Software': 0, 'Action cams': 0, 'Bekabeling': 0, 'Opladen': 0, 'Armband': 0, 'Ringen': 0, 'Ketting': 0, 'Accessoires en toebehoren': 0, 'Reclamevlaggen': 0, 'Boeken': 0}"
1817.0,45856.0,102.0,"{'Dameskleding en -schoenen': 11, 'Accu-/ elektrisch gereedschap': 0, 'Unisex': 4, 'Horloges': 8, 'Persoonlijke verzorging': 2, 'Tuin en terras': 0, 'Woninginrichting': 0, 'Handgereedschap': 0, 'Huishoudelijk': 0, 'Groenvoorziening': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Speelgoed': 0, 'Verlichting': 0, 'Computers en Software': 0, 'IJzerwaren': 0, 'Beveiliging': 0, 'Sieraden': 0, 'Kamperen': 0, 'Kantoorinrichting': 0, 'Pneumatisch gereedschap': 0, 'Car tuning en autostyling': 0}","{'Accessoires dames': 0, 'Accessoires': 2, 'Tassen': 1, 'Activity trackers': 0, 'Lichaam': 0, 'Polijstmachines': 0, 'Cirkelzagen': 0, 'Schaafmachines': 0, 'Verlichting': 0, 'Planten- en bloembakken': 0, 'Gordijnen en jaloezieen': 0, 'Accessoires en decoratie': 0, 'Boren': 0, 'Schoonmaak- en reinigingsmiddelen': 0, 'Robotstofzuigers': 0, 'Batterijen en laders': 0, 'Tuingereedschap overig': 0, 'Bloempotten': 0, 'Douchesets': 0, 'Kranen': 0, 'Bestek': 0, 'Bedtextiel': 0, 'Matrassen': 0, 'Speelgoed binnen': 0, 'Gaming': 0, 'Hanglampen': 0, 'Plafondlampen': 0, 'Spots': 0, 'Software': 0, 'Wifi': 0, 'Deurbeslag': 0, 'Woning': 0, 'Armband': 0, 'Ringen': 0, 'Accessoires en toebehoren': 0, 'Bureaustoelen': 0, 'Tackers': 0, 'Accessoires en onderdelen': 0}"
1818.0,45856.0,153.0,{},{}
1819.0,45856.0,335.0,{},{}
1820.0,45856.0,300.0,{},{}
1821.0,45856.0,182.0,{},{}
1822.0,45856.0,120.0,{},{}
1823.0,45856.0,102.0,{},{}
1806.0,45857.0,0.0,{},{}
1807.0,45857.0,0.0,{},{}
1808.0,45857.0,0.0,{},{}
1809.0,45857.0,0.0,{},{}
1810.0,45857.0,54.0,{},{}
1811.0,45857.0,43.0,{},{}
1812.0,45857.0,50.0,{},{}
1813.0,45857.0,48.0,{},{}
1814.0,45857.0,55.0,{},{}
1815.0,45857.0,53.0,{},{}
1816.0,45857.0,592.0,{},{}
1817.0,45857.0,157.0,{},{}
1818.0,45857.0,85.0,"{'Herenkleding en -schoenen': 57, 'Unisex': 3, 'Auto-onderdelen en accessoires': 0, 'Televisie en audio': 0, 'Communicatie en telefonie': 0, 'Sanitair': 0, 'Persoonlijke verzorging': 0, 'Handgereedschap': 0, 'Accu-/ elektrisch gereedschap': 0, 'Huishoudelijk': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Woningdecoratie': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Speelgoed': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Kantoorinrichting': 0, 'Kamperen': 0, 'Sieraden': 0, 'Verlichting': 0, 'Partijen': 0, 'Beveiliging': 0, 'Sport en vrije tijd': 0}","{'Ondermode': 15, 'Sokken': 0, 'Accessoires': 2, 'Koptelefoons & oordopjes': 0, 'Boxen, soundbars en speakers': 0, 'Portable speakers': 0, 'Douchesets': 0, 'Kranen': 0, 'Lichaam': 0, 'Gezicht': 0, 'Soldeergereedschap': 0, 'Accuschroef-/boormachines': 0, 'Opbergen': 0, 'Kasten': 0, 'Wandbekleding': 0, 'Tapijten': 0, 'Verlichting': 0, 'Lounge sets': 0, 'Plaids': 0, 'Potten & pannen': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Speelgoed binnen': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Bureaus': 0, 'Accessoires en toebehoren': 0, 'Armband': 0, 'Ketting': 0, 'Lichtbronnen': 0, 'Plafondlampen': 0, 'Persoonlijke verzorging': 0, 'Woning': 0, 'Brand': 0, 'Boeken': 0}"
1819.0,45857.0,248.0,"{'Pneumatisch gereedschap': 0, 'Accu-/ elektrisch gereedschap': 82, 'Unisex': 2, 'Auto-onderdelen en accessoires': 0, 'Huishoudelijk': 0, 'Fitness': 0, 'Handgereedschap': 66, 'IJzerwaren': 1, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Werkkleding & Veiligheid': 0, 'Herenkleding en -schoenen': 41, 'Horloges': 4, 'Persoonlijke verzorging': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukenapparatuur': 0, 'Slapen': 0, 'Computers en Software': 0, 'Kamperen': 0, 'Sieraden': 14, 'Verlichting': 0, 'Foto en video': 6, 'Partijen': 0, 'Beveiliging': 0, 'Verpakkingsindustrie': 0, 'Kinderen': 0, 'Groenvoorziening': 0, 'Warmtetechniek': 0, 'Dierbenodigdheden': 0, 'Bouwmaterialen': 0}","{'Toebehoren': 17, 'Accessoires': 2, 'Boren': 2, 'Deurbeslag': 0, 'Verlichting': 1, 'Schoenen': 13, 'Ondermode': 7, 'Accessoires heren': 2, 'Horloge Heren': 2, 'Schoonmaak- en reinigingsmiddelen': 0, 'Robotstofzuigers': 0, 'Afvalverwerking': 0, 'Dumbbell': 0, 'Lichaam': 0, 'Opbergen': 0, 'Kasten': 0, 'Wandbekleding': 0, 'Accessoires en decoratie': 0, 'Fauteuils': 0, 'Tuinbanken': 0, 'Omheining': 0, 'Tuinmeubilair': 0, 'Kunstplanten en bloemen': 0, 'Kranen': 0, 'Badkamermeubels': 0, 'Douche- & badwanden': 0, 'Keukenapparaten': 0, 'Afzuigkappen': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Software': 0, 'Headsets': 0, 'Geheugen en opslag': 0, 'Accessoires en toebehoren': 0, 'Armband': 1, 'Plafondlampen': 0, 'Tafellampen': 0, 'Hanglampen': 0, 'Nachtlampen': 0, 'Action cams': 0, 'Verrekijkers en telescopen': 1, 'Persoonlijke verzorging': 0, 'Woning': 0, 'Brand': 0, 'Wegen': 0, 'Meubilair': 0, 'Tuingereedschap overig': 0, 'Radiator aansluitmateriaal': 0, 'Kat': 0, 'Lijmen & kitten': 0}"
1820.0,45857.0,233.0,"{'Accu-/ elektrisch gereedschap': 79, 'Handgereedschap': 52, 'Unisex': 1, 'Auto-onderdelen en accessoires': 0, 'Communicatie en telefonie': 0, 'Metaalindustrie': 1, 'Herenkleding en -schoenen': 23, 'Persoonlijke verzorging': 2, 'Huishoudelijk': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Televisie en audio': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukenapparatuur': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Computers en Software': 0, 'Foto en video': 6, 'Kamperen': 0, 'Sieraden': 7, 'Verlichting': 0, 'Beveiliging': 0, 'Kinderen': 0, 'Groenvoorziening': 0, 'Werkkleding & Veiligheid': 0, 'Horloges': 7, 'Kachels': 0, 'Reclame': 0}","{'Accuschroef-/boormachines': 20, 'Cirkelzagen': 1, 'Accessoires': 2, 'Meetinstrumenten': 0, 'Boren': 3, 'Sleutels- en doppendozen': 0, 'Draadsnijgereedschap': 0, 'Lastoebehoren': 0, 'Accessoires heren': 1, 'Ondermode': 2, 'Sokken': 0, 'Zonnebrillen unisex': 0, 'Lichaam': 0, 'Gezicht': 0, 'Robotstofzuigers': 0, 'Opbergen': 0, 'Wasmachines': 0, 'Tapijten': 0, 'Verlichting': 0, 'Decoratie': 0, 'Koptelefoons & oordopjes': 0, 'Beamers & projectoren': 0, 'Sfeerverlichting': 0, 'Kunstplanten en bloemen': 0, 'Douchesets': 0, 'Toilet': 0, 'Wastafels en waskommen': 0, 'Toilet onderdelen': 0, 'Afzuigkappen': 0, 'Servies': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Verrekijkers en telescopen': 0, 'Accessoires en toebehoren': 0, 'Armband': 1, 'Plafondlampen': 0, 'Hanglampen': 0, 'Woning': 0, 'Slaapinrichting': 0, 'Zaaggereedschap': 0, 'Handschoenen': 0, 'Smartwatches': 0, 'Elektrisch': 0, 'Reclameborden': 0}"
1821.0,45857.0,104.0,"{'Accu-/ elektrisch gereedschap': 53, 'Handgereedschap': 33, 'IJzerwaren': 3, 'Herenkleding en -schoenen': 10, 'Horloges': 1, 'Auto-onderdelen en accessoires': 0, 'Communicatie en telefonie': 0, 'Muziek': 0, 'Computers en Software': 0, 'Foto en video': 0, 'Unisex': 0, 'Persoonlijke verzorging': 0, 'Huishoudelijk': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Haarden': 0, 'Televisie en audio': 0, 'Woningdecoratie': 0, 'Sanitair': 0, 'Keukenapparatuur': 0, 'Keukeninrichting': 0, 'Slapen': 0, 'Kamperen': 0, 'Sieraden': 0, 'Verlichting': 0, 'Groenvoorziening': 0, 'Werkkleding & Veiligheid': 0, 'Pneumatisch gereedschap': 0, 'Bouwmaterialen': 0, 'Eten en drinken': 0}","{'Meetinstrumenten': 1, 'Stroom- en verlengkabels': 0, 'Hulpgereedschap': 1, 'Boren': 0, 'Sleutels- en doppendozen': 0, 'Schroevendraaiers': 0, 'Deurbeslag': 0, 'Ondermode': 1, 'Sokken': 1, 'Accessoires heren': 0, 'Horloge Heren': 0, 'Accessoires': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Tassen': 0, 'Lichaam': 0, 'Gezicht': 0, 'Schoonmaak- en reinigingsmiddelen': 0, 'Afvalverwerking': 0, 'Opbergen': 0, 'Gordijnen en jaloezieen': 0, 'Wandbekleding': 0, 'Tapijten': 0, 'Accessoires en decoratie': 0, 'Verlichting': 0, 'TV-meubels': 0, 'Tuinaanleg': 0, 'Haardonderdelen': 0, 'Koptelefoons & oordopjes': 0, 'Ophangen en bevestigen': 0, 'Wanddecoratie': 0, 'Douchesets': 0, 'Keukenapparaten': 0, 'Keukengerei': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Accessoires en toebehoren': 0, 'Armband': 0, 'Lichtbronnen': 0, 'Plafondlampen': 0, 'Vloerlampen': 0, 'Reinigen, waterpompen en spuiten': 0, 'Handschoenen': 0, 'Slangen en haspels': 0, 'Isolatie': 0, 'Snoepgoed': 0}"
1822.0,45857.0,47.0,"{'Accu-/ elektrisch gereedschap': 12, 'Unisex': 1, 'Auto-onderdelen en accessoires': 0, 'Televisie en audio': 0, 'Computers en Software': 0, 'Handgereedschap': 18, 'IJzerwaren': 1, 'Horloges': 3, 'Persoonlijke verzorging': 0, 'Woninginrichting': 0, 'Tuin en terras': 0, 'Communicatie en telefonie': 0, 'Keukeninrichting': 0, 'Sanitair': 0, 'Slapen': 0, 'Speelgoed': 0, 'Kantoorinrichting': 0, 'Kamperen': 0, 'Sieraden': 0, 'Verlichting': 0, 'Foto en video': 0, 'Sport en vrije tijd': 0, 'Reclame': 0, 'Dameskleding en -schoenen': 0}","{'Accessoires': 1, 'Zaagmachines, geleiders en toebehoren': 0, 'Boren': 0, 'Sleutels- en doppendozen': 0, 'Meet- en aftekengereedschap': 0, 'Deurbeslag': 0, 'Zonnebrillen unisex': 0, 'Activity trackers': 0, 'Car Hifi': 0, 'Koptelefoons & oordopjes': 0, 'Boxen, soundbars en speakers': 0, 'Portable speakers': 0, 'Software': 0, 'Geheugen en opslag': 0, 'Lichaam': 0, 'Gezicht': 0, 'Haar': 0, 'Gordijnen en jaloezieen': 0, 'Stoelen': 0, 'Verlichting': 0, 'Verwarming en haarden': 0, 'Opladen': 0, 'Powerbanks': 0, 'Kranen': 0, 'Toilet onderdelen': 0, 'Kussens en dekbedden': 0, 'Bedtextiel': 0, 'Gaming': 0, 'Kluizen en datasafes': 0, 'Accessoires en toebehoren': 0, 'Armband': 0, 'Ketting': 0, 'Ringen': 0, 'Hanglampen': 0, 'Action cams': 0, 'Boeken': 0, 'Reclamevlaggen': 0, 'Accessoires dames': 0}"
